SDG	Active_concepts	Boosted
SDG06	Water Efficiency	1
SDG06	Water Efficiency Improvement	0
SDG06	Water Efficiency Investment	0
SDG06	Water Efficiency Plan	0
SDG06	Water Harvesting	0
SDG06	Water Management	1
SDG06	Water Management Authority	0
SDG06	Water Management Expenditure	0
SDG06	Water Management Framework	0
SDG06	Water Management Infrastructure	0
SDG06	Water Management Objective	0
SDG06	Water Management Plan	0
SDG06	Water Management Policy	0
SDG06	Water Management Practice	0
SDG06	Water Management Programme	0
SDG06	Water Management Strategy	0
SDG06	Water Management System	0
SDG06	Water Pollution	1
SDG06	Water Pollution Control	0
SDG06	Water Pollution Prevention	0
SDG06	Water Resource Allocation	0
SDG06	Water Resource Development	0
SDG06	Water Resource Management	1
SDG06	Water Resource Planning	0
SDG06	Water Resource Policy	0
SDG06	Water Reuse	1
SDG06	Water Scarcity	0
SDG06	Wetland Ecosystem	0
SDG07	Agency For The Co-operation Of Energy Regulator	0
SDG07	Bioethanol Plant	0
SDG07	Cornerstone Investor	0
SDG07	Credit Enhancement	0
SDG07	Diesel Production	0
SDG07	Ethanol	0
SDG07	Ethanol Plant	0
SDG07	Federal Energy Regulatory Commission	0
SDG07	Fuel Producer	0
SDG07	Fuel Supply Chain	0
SDG07	Green Certificate Trading Scheme	0
SDG07	Green Investment Bank	1
SDG07	Green Tradable Certificate System	1
SDG07	Institutional Investor Group On Climate Change	0
SDG07	Jet Fuel	0
SDG07	Land-based Wind	1
SDG07	Levelised Cost Of Energy	0
SDG07	Loan Loss Reserve	0
SDG07	Ministry Of Mines And Energy	0
SDG07	Mobilise Institutional Investment	0
SDG07	Offshore Turbine	1
SDG07	Offshore Wind Power Plant	0
SDG07	Overseas Private Investment Corporation	0
SDG07	Perusahaan Listrik Negara	0
SDG07	Produce Jet Fuel	0
SDG07	Renewable Deployment	0
SDG07	Renewable Diesel	1
SDG07	Renewable Heat Policy	1
SDG07	Renewable Heat Technology	1
SDG07	Risk Mitigation	0
SDG07	Solar Leasing	0
SDG07	Storage Tank	0
SDG07	Supportive Economic Policy	0
SDG07	Sustainable Energy	1
SDG07	Sustainable Energy Infrastructure	0
SDG07	Sustainable Energy Investment	0
SDG07	Sustainable Energy Project	1
SDG07	Sustainable Jet Fuel	1
SDG07	Sustainable Jet Fuel Production	1
SDG07	System-friendly Deployment	0
SDG07	Tainable Jet Fuel	0
SDG07	Tall Oil	0
SDG07	Technology Roadmap	0
SDG07	Transaction Enabler	0
SDG07	Variable Renewable Energy Capacity	0
SDG07	Variable Renewable Energy Deployment	0
SDG07	Variable Renewable Energy Generation	0
SDG07	Variable Renewable Energy Integration	0
SDG07	Variable Renewable Energy Plant	0
SDG07	Variable Renewable Energy Power	1
SDG07	Variable Renewable Energy Power Plant	0
SDG07	Variable Renewable Energy Resource	0
SDG07	Variable Renewable Energy Technology	0
SDG07	Wind Energy	1
SDG07	Wind Energy Roadmap	0
SDG07	Wind Power	1
SDG07	Wind Power Plant	1
SDG07	Wind Turbine	1
SDG07	World Electric Power Plant Database	0
SDG07	Additional CO2 Emission Reduction	0
SDG07	Asset Owner Disclosure Project	0
SDG07	Asset Under Management	0
SDG07	Bloomberg New Energy Finance Database	0
SDG07	CO2 Price	0
SDG07	China Investment Corporation	0
SDG07	Clean Coal Power Initiative	1
SDG07	Clean Energy Asset	0
SDG07	Clean Energy Finance Corporation	0
SDG07	Clean Energy Fund	0
SDG07	Climate Bond Initiative	0
SDG07	Climate Insurance Initiative	0
SDG07	Coal Beneficiation	0
SDG07	Current Low Interest Rate	0
SDG07	Current Low Interest Rate Environment	0
SDG07	Early Deployment	0
SDG07	Fluidise Bed	0
SDG07	Gas Turbine	1
SDG07	Global Carbon Capture And Storage	1
SDG07	Global Carbon Capture And Storage Institute	0
SDG07	Great Infrastructure Investment	1
SDG07	Greed Quota	1
SDG07	Green Bond	0
SDG07	Green Infrastructure	1
SDG07	Green Infrastructure Project	1
SDG07	High Heating Value	0
SDG07	Institutional Investor	0
SDG07	International Energy Agency Clean Coal	0
SDG07	Investment-grade Rating	0
SDG07	Lower Heating Value	0
SDG07	Marginal Variable Cost	0
SDG07	Merit Order	0
SDG07	National Renewable Energy Laboratory	0
SDG07	Nuclear Coal Gas	0
SDG07	Offshore Windfarm	0
SDG07	Policy CO2	0
SDG07	Predictable Cash Flow	0
SDG07	Public Finance Mechanism	0
SDG07	Renewable Energy14	1
SDG07	Solar PV Power Generation	1
SDG07	Sovereign Wealth Fund	0
SDG07	Supercritical Unit	0
SDG07	USC Plant	0
SDG07	Wholesale Electricity Price	0
SDG07	Business , Innovation And Skill	0
SDG07	Centre For Renewable Energy Source	0
SDG07	Chinese Renewable Energy Industry Association	0
SDG07	Cumulative PV Instal Capacity	0
SDG07	Department Of Energy?s	0
SDG07	Eco-innovation Policy	1
SDG07	Education For Sustainable Development	0
SDG07	Electricity-sector Decarbonisation	0
SDG07	Enable Green Growth	1
SDG07	Energy Balance	0
SDG07	Energy Intensity	1
SDG07	Energy Supply	1
SDG07	Energy Supply Mix	0
SDG07	Environment Technology Action Plan	0
SDG07	Environmental Technology Verification	0
SDG07	European Photovoltaic Industry Association	0
SDG07	Fuel Cycle	0
SDG07	Integrate Pollution Prevention And Control	0
SDG07	International Bunker	0
SDG07	Nuclear Fuel Cycle	0
SDG07	PV Instal Capacity	0
SDG07	PV System	0
SDG07	PV Technology	1
SDG07	Region Air Pollution	0
SDG07	Sign Language Environment	0
SDG07	Solar America Initiative	0
SDG07	Solar Energy Industry Association	0
SDG07	Solar Photovoltaic Energy	1
SDG07	Sustainable Manufacturing	1
SDG07	Technical Energy Efficiency	1
SDG07	Technology Strategy Board	0
SDG07	Thin Film	0
SDG07	Thin-film Technology	0
SDG07	Unabated Coal	0
SDG07	World Energy Balance	1
SDG07	World Energy Statistic	0
SDG07	Avoid Energy Consumption	0
SDG07	Building Technology Program	0
SDG07	Business , Enterprise And Regulatory Reform	0
SDG07	Carbon Emission Reduction Target	1
SDG07	Combine Heat And Power Plant	0
SDG07	Community And Local Government	0
SDG07	Department Of Energy	0
SDG07	Direct CO2 Emission	0
SDG07	Efficient Energy Market	0
SDG07	Energy Efficiency And Renewable Energy	0
SDG07	Energy Efficiency Commitment	1
SDG07	Energy Efficiency Index	0
SDG07	Energy Efficiency Investment	1
SDG07	Energy Efficiency Market Report	0
SDG07	Energy Efficiency Progress	0
SDG07	Energy Medium-Term	0
SDG07	Faculty Vitality	1
SDG07	Heating , Ventilate And Air Conditioning	0
SDG07	Heating Degree-Days	0
SDG07	International Aluminium Institute	0
SDG07	International Energy Conservation Code	0
SDG07	Primary Aluminium Product	0
SDG07	Promote Energy Efficient Investment	1
SDG07	State Energy Program	0
SDG07	Term Energy Efficiency	1
SDG07	Thermal Insulation Ordinance	0
SDG07	Total Direct CO2 Emission	1
SDG07	Track Energy Efficiency	0
SDG07	Weatherization Assistance Programme	0
SDG07	Asian Power Sector	0
SDG07	China National Nuclear Corporation	0
SDG07	Chinese Contractor	0
SDG07	Clean Electricity Generation	1
SDG07	Clean Energy	1
SDG07	Clean Energy Infrastructure	1
SDG07	Clean Energy Investment	1
SDG07	Clean Energy Project	1
SDG07	Clean Energy Technology	0
SDG07	Development Assistance Committee	0
SDG07	Energy Infrastructure	0
SDG07	Energy Infrastructure Project	1
SDG07	Environmental Scenario	0
SDG07	Exploratory Scenario	0
SDG07	Fuel Cell Power Plant	0
SDG07	Gas Demand	0
SDG07	Hydropower Dam	1
SDG07	Intergovernmental Panel On Climate Change Scenario	0
SDG07	Levelised Cost Of Electricity	0
SDG07	Medium-Term Renewable	0
SDG07	Onshore Wind	1
SDG07	Paris International Energy Agency	0
SDG07	Policy Framework For Investment	0
SDG07	Power Sector	1
SDG07	Power Sector Development	1
SDG07	Renewable Capacity Addition	0
SDG07	Renewable Heat Incentive	0
SDG07	Scenario Average	0
SDG07	Stationary Fuel Cell	0
SDG07	Utility-scale Project	0
SDG07	Certificate Trading Scheme	0
SDG07	Efficiency Scheme	0
SDG07	Electoral Mandate	0
SDG07	Energy Related CO2 Emission	0
SDG07	Energy Security	0
SDG07	Energy Security Perspective	0
SDG07	Generation Cost	0
SDG07	Low Carbon	0
SDG07	Low Carbon Solution	0
SDG07	Low Carbon Technology	0
SDG07	Mature Renewable Energy	0
SDG07	Power Market Price	0
SDG07	Price Carbon	0
SDG07	Shore Wind	0
SDG07	Additional Power Capacity	0
SDG07	Foreign Investment Promotion Agency	0
SDG07	Green Investment Policy Framework	1
SDG07	Heat Demand	0
SDG07	Heat Reclamation	1
SDG07	Middle East And North Africa Region	0
SDG07	Power Purchase Agreement	0
SDG07	Renewable Energy Power Generation	0
SDG07	Renewable Energy Sector	0
SDG07	Renewable-based Capacity	0
SDG07	Renewable-based Electricity	1
SDG07	Renewable-based Power	0
SDG07	Renewable-based Power Generation	0
SDG07	Solar PV Capacity	0
SDG07	Solid Biomass	0
SDG07	Tradable Green Certificate	0
SDG07	Tunisian Solar Plan	0
SDG07	Wind Solar PV	0
SDG07	Alliance Of Small Island States	0
SDG07	Blue Economy	0
SDG07	Marine Renewable	1
SDG07	Marine Renewable Energy	0
SDG07	Marine Spatial Plan	0
SDG07	Ocean Energy Technology	0
SDG07	Offshore Wind	1
SDG07	Salinity Gradient	0
SDG07	Technology Developer	0
SDG07	Tidal Energy	1
SDG07	Tidal Range	0
SDG07	Tidal Stream	0
SDG07	Wave Energy	0
SDG07	Wave Energy Device	0
SDG07	Concentrate Solar Power Technology	0
SDG07	Ocean Energy	0
SDG07	Ocean Energy System	0
SDG07	Ocean Thermal Energy Conversion	0
SDG07	Parabolic Trough	0
SDG07	Photovoltaic Power System	1
SDG07	Short Rotation Forestry	0
SDG07	Solar Heating	1
SDG07	Solar Thermal System	0
SDG07	Wind Turbine System	1
SDG07	Capture Carbon Dioxide	0
SDG07	Capture Cost	0
SDG07	Carbon Capture	0
SDG07	Carbon Capture And Storage Cost	0
SDG07	Carbon Capture And Storage Project	0
SDG07	Carbon Capture And Storage Technology	1
SDG07	Flue Gas	0
SDG07	Geologic Storage	0
SDG07	Geological Storage Site	0
SDG07	Integrate Gasification Combine Cycle	0
SDG07	Storage Site	0
SDG07	Carbon Dioxide Capture And Storage	0
SDG07	Climate Technology Initiative	0
SDG07	Concentrate Solar Power	0
SDG07	Energy Conservation In Building And Community System	0
SDG07	Energy Technology Collaboration	0
SDG07	Energy Technology Data Exchange	0
SDG07	Energy Technology System Analysis Programme	0
SDG07	Enhance Geothermal System	0
SDG07	Enhance Oil Recovery	0
SDG07	Fusion Power	0
SDG07	Technology Collaboration Programme	0
SDG07	Underground Thermal Energy Storage	0
SDG07	Annual Average Distance	0
SDG07	CO2 Emission	0
SDG07	Corporate Average Fuel Economy	0
SDG07	Corporate Average Fuel Efficiency	0
SDG07	Framework Convention On Climate Change	0
SDG07	Fuel-efficient Vehicle	0
SDG07	GHG-reduction Strategy	0
SDG07	Low Fuel Consumption Vehicle	0
SDG07	National Road Traffic Forecast	0
SDG07	National Transport Model	0
SDG07	Reduce CO2 Emission	0
SDG07	Reduce Greenhouse Gas Emission	0
SDG07	Vehicle Mile Travel	0
SDG07	World Energy Model	0
SDG07	Adequate Generation	0
SDG07	Advance Vehicle Technology	0
SDG07	Capacity Mechanism	0
SDG07	Clean Energy Standard	1
SDG07	Compress Natural Gas	0
SDG07	Compress Natural Gas Vehicle	0
SDG07	Conventional Power Plant	0
SDG07	Election Security	1
SDG07	Electricity Security Action Plan	0
SDG07	Ensure Generation Adequacy	0
SDG07	Exhaust Gas Recirculation	0
SDG07	Fuel Cell	0
SDG07	Fuel Cell Vehicle	1
SDG07	Fuel Economy	1
SDG07	Hybrid Electric Vehicle	1
SDG07	Hydrogen	0
SDG07	Liquefy Petroleum Gas	0
SDG07	Liquefy Petroleum Gas Vehicle	0
SDG07	Load Duration Curve	0
SDG07	Low-emission Vehicle	0
SDG07	Market Capacity	0
SDG07	Minimum Load	0
SDG07	Oxidation Catalyst	0
SDG07	Residual Load	0
SDG07	Rolling Resistance	0
SDG07	Volatile Organic Compound Emission	0
SDG07	AC Transmission	0
SDG07	Combine Heat And Power	0
SDG07	Compress Air Energy Storage	0
SDG07	Credit Capacity	0
SDG07	Electricity Grid Management	1
SDG07	Energy Storage	0
SDG07	Energy Storage Technology	1
SDG07	General Purpose Technology	0
SDG07	Grid Company	0
SDG07	Grid Management Technology	0
SDG07	Hydro Station	0
SDG07	Instal Wind Capacity	0
SDG07	Intermittent Energy Source	1
SDG07	Intermittent Renewable	0
SDG07	Intermittent Renewable Energy	0
SDG07	Intermittent Renewable Energy Source	1
SDG07	Intermittent Source	0
SDG07	International Patent Classification	0
SDG07	Managerial Grid	0
SDG07	Negative Binomial Model	0
SDG07	Powerful System	1
SDG07	Pump Hydro Plant	0
SDG07	Regional Grid	0
SDG07	Regional Power Grid	0
SDG07	Renewable Energy	1
SDG07	UHV Transmission	0
SDG07	Variable Renewable	0
SDG07	Variable Renewable Energy	1
SDG07	Wind Farm	1
SDG07	Building Energy Management System	0
SDG07	Bureau Of Energy Efficiency	0
SDG07	Central Electricity Regulatory Commission	0
SDG07	Credible Election	0
SDG07	Energy Company Obligation	0
SDG07	Energy Efficiency And Conservation Authority	0
SDG07	Energy Efficiency Opportunity	1
SDG07	Energy Generation Policy	0
SDG07	Energy Management	0
SDG07	Energy Statistic Concept	0
SDG07	Home Energy Management System	1
SDG07	Inclusive Energy Management	0
SDG07	Indian Oil Corporation Limited	0
SDG07	Integrate Energy Management	1
SDG07	Integrate Energy Policy	0
SDG07	Liquefy Natural Gas Import	0
SDG07	Local Renewable Energy	1
SDG07	Local Renewable Energy Production	0
SDG07	National Action Plan On Climate Change	0
SDG07	National Thermal Power Corporation	0
SDG07	New Exploration License Policy	0
SDG07	Oil And Natural Gas Corporation	0
SDG07	Plant Load Factor	0
SDG07	Power System Outage Task	0
SDG07	Renewable Energy Deployment	0
SDG07	Resilient City	0
SDG07	Resource Development Responsibility	0
SDG07	Smart Grid	1
SDG07	Smart-grid Test Bed	0
SDG07	Solar PV	1
SDG07	Ultra Mega Power Project	0
SDG07	Urban Energy	0
SDG07	Blue Map Scenario	0
SDG07	CO2 Capture	1
SDG07	CO2 Storage	0
SDG07	CO2 Storage Potential	0
SDG07	CO2 Storage Site	0
SDG07	Coal-fi Red Power Plant	0
SDG07	Current Policy Scenario	0
SDG07	Deep Saline Formation	0
SDG07	Energy Technology Perspective	0
SDG07	Gas To Liquid	0
SDG07	Global Average Temperature	0
SDG07	Global Average Temperature Rise	0
SDG07	Global Primary Energy Demand	1
SDG07	Green Growth	1
SDG07	Intergovernmental Panel For Climate Change	0
SDG07	Intergovernmental Panel On Climate Change	0
SDG07	International Energy Agency Model	0
SDG07	Key Carbon Abatement Option	0
SDG07	OECD Green Growth Study	0
SDG07	Primary Energy Demand	0
SDG07	Primary Fuel Mix	0
SDG07	Red Power Plant	0
SDG07	World Energy Outlook	0
SDG07	World Primary Energy Demand	0
SDG07	Carbon Capture And Storage	1
SDG07	Clean Power Plan	1
SDG07	Combine Heat And Power	0
SDG07	Conventional Air Pollutant	0
SDG07	EU Emission Trading System	0
SDG07	Efficient World Scenario	0
SDG07	Emission Trading System	0
SDG07	Emission Trading System Design	0
SDG07	Energy Efficiency	1
SDG07	Energy Efficiency Intervention	0
SDG07	Energy Efficiency Measure	1
SDG07	Energy Efficiency Policy	0
SDG07	Energy Sector Carbon Intensity Index	0
SDG07	Flue Gas Desulphurisation	0
SDG07	International Energy Agency Member Country	0
SDG07	Liquefy Natural Gas	0
SDG07	Market Energy Policy	0
SDG07	Mercury And Air Toxic Standard	0
SDG07	Multiple Benefit	0
SDG07	National Ambient Air Quality Standard	0
SDG07	Non-energy Benefit	0
SDG07	Proposed Carbon Pollution	0
SDG07	Public Power Corporation	0
SDG07	Rebound Effect	0
SDG07	Reduce Energy Demand	0
SDG07	Total Final Consumption	0
SDG07	Total Primary Energy Supply	0
SDG07	United Nations Framework Convention On Climate Change Process	0
SDG08	Academic Entrepreneurship	1
SDG08	Address Competitiveness Concern	0
SDG08	Aggregate Product Market Regulation	0
SDG08	Border Tax Adjustment	1
SDG08	Business Plan Competition	0
SDG08	Business Start-up Grant	1
SDG08	Business Support Organisation	0
SDG08	Clean-tech Cluster	0
SDG08	College Entrepreneurship	0
SDG08	Comparative Social	0
SDG08	Composite Sustainability Index	0
SDG08	Current Regulatory Stance	0
SDG08	Economy-wide Product Market Regulation	1
SDG08	Economy-wide Product Market Regulation Indicator	0
SDG08	Education Entrepreneurial	0
SDG08	Enable Local Green Growth	1
SDG08	Entrepreneurship Education Activity	0
SDG08	Entrepreneurship Outlook	0
SDG08	Entrepreneurship Support	1
SDG08	Entrepreneurship Support Activity	0
SDG08	European Environment Agency	0
SDG08	European Social Fund	0
SDG08	European Union Work	0
SDG08	European Work Condition Observatory	0
SDG08	European Working Condition	0
SDG08	External Business Support	0
SDG08	German Ecological Tax Reform	0
SDG08	Global Climate Agreement	0
SDG08	Global Footprint Network	0
SDG08	Good Business	0
SDG08	Great Job	1
SDG08	Great Skill	0
SDG08	Green Economy	1
SDG08	Green Tax Commission	1
SDG08	Green Tax Reform	1
SDG08	Inclusion Probability	0
SDG08	India Low Level	0
SDG08	Integrate Product Market Regulation Indicator	0
SDG08	Inter - Governmental Panel On Climate Change	0
SDG08	International Confederation Of Free Trade Union	0
SDG08	International Energy Agency	0
SDG08	International Social Survey Programme	0
SDG08	International Social Survey Programme Data	0
SDG08	Job Content	0
SDG08	Job Fitting	0
SDG08	Job Satisfaction	1
SDG08	Light Fuel Oil	1
SDG08	Local Economic And Employment Development	0
SDG08	Local Green Growth	0
SDG08	Local Sustainable Economic Development	1
SDG08	Low Energy House	0
SDG08	Low-unemployment Region	0
SDG08	Marginal Cost Of Public Fund	0
SDG08	Marginal Environmental Cost	0
SDG08	Measure Ecological Footprint	0
SDG08	Measure Social Dimension	0
SDG08	Measuring Sustainable Production	1
SDG08	Melting Glacier	0
SDG08	Modern Industrial Policy	0
SDG08	OECD Regulatory Database	0
SDG08	OECD Sustainable Development Advisor	0
SDG08	Own-price Elasticity	0
SDG08	Ozone-depleting Chemical	0
SDG08	Ozone-depleting Substance	0
SDG08	Pating Agency	0
SDG08	Political Consumerism	0
SDG08	Price Elastic Demand	0
SDG08	Product Market Regulation	0
SDG08	Product Market Regulation Data	0
SDG08	Product Market Regulation Indicator	0
SDG08	Product Market Regulation Score	0
SDG08	Relative Tax	0
SDG08	Resultant Job	0
SDG08	Social Dimension	0
SDG08	Start-up Incubation	0
SDG08	Start-up Support	1
SDG08	Survey Firm Environmental Practice	0
SDG08	Sustainability Index	0
SDG08	Sustainable Development Unit	0
SDG08	Sustainable Product Indexing	0
SDG08	Sustainable Production	1
SDG08	Technical And Far Education	0
SDG08	United Nations Environment Programme	1
SDG08	University Entrepreneurship Support	0
SDG08	Vehicle Energy Efficiency	0
SDG08	Welfare Gap	1
SDG08	Work Condition Observatory	0
SDG08	Work Orientation	0
SDG08	Workforce Innovation In Regional Economic Development	0
SDG08	World Business Council For Sustainable Development	0
SDG08	World Summit On Sustainable Development	0
SDG08	Would-be Entrepreneur	0
SDG08	non-CO2 Greenhouse Gas	1
SDG08	Born Parent	0
SDG08	Characterization Survey	0
SDG08	Current Population Survey	0
SDG08	Disengage Youth	0
SDG08	Ethnic Minority Youth	0
SDG08	European Union Statistics On Income And Live Condition	0
SDG08	Headspace Centre	0
SDG08	Labour Market	0
SDG08	Labour Market Prospect	1
SDG08	Mental Health	1
SDG08	National Educational Attainment Classification	0
SDG08	Native-born Parent	0
SDG08	Natural Parent	0
SDG08	Nordic Country Figure	0
SDG08	Ordinary Labour	0
SDG08	Ordinary Labour Market	0
SDG08	Percentage Figure	0
SDG08	Programme For International Student Assessment	0
SDG08	Programme For The International Assessment Of Adult Competency	0
SDG08	Promote Youth Inclusion	0
SDG08	Regional Social Insurance	0
SDG08	Social Regulation	0
SDG08	Socio-economic Characterisation	0
SDG08	Special Employment	0
SDG08	Specific Employment Rate	0
SDG08	Unemployed NEETs	0
SDG08	Vocational Education And Training	0
SDG08	Vulnerable Youth	0
SDG08	Youth Group	0
SDG08	non-NEET Youth	0
SDG08	60-month Observation	0
SDG08	60-month Observation Period	0
SDG08	Accra Agenda For Action	0
SDG08	Adult Minimum Wage	1
SDG08	African Labour Market	0
SDG08	Aid For Trade	1
SDG08	Aid For Trade Commitment	0
SDG08	Aid For Trade Effectiveness	0
