SDG	Active_concepts	Boosted
industry-innovation-and-infrastructure	Strengthen Science-industry Linkage	1
industry-innovation-and-infrastructure	Venture Capital Database	0
industry-innovation-and-infrastructure	Boost Highly Innovative SMEs	1
industry-innovation-and-infrastructure	"Business , Innovation And Skill"	0
industry-innovation-and-infrastructure	Business Innovation Policy	1
industry-innovation-and-infrastructure	Business Innovation Research Programme	0
industry-innovation-and-infrastructure	Concerned Challenge	0
industry-innovation-and-infrastructure	Demand-side Innovation Policy	0
industry-innovation-and-infrastructure	Fuel Economy	0
industry-innovation-and-infrastructure	Innovation Commercialisation Programme	0
industry-innovation-and-infrastructure	Lead Market Initiative	0
industry-innovation-and-infrastructure	Market Validation Programme	0
industry-innovation-and-infrastructure	Public Technology Procurement	0
industry-innovation-and-infrastructure	Small Business Innovation Research	0
industry-innovation-and-infrastructure	Small Business Innovation Research Programme	0
industry-innovation-and-infrastructure	Small Business Research Initiative	0
industry-innovation-and-infrastructure	Cellular Mobile Service	0
industry-innovation-and-infrastructure	Cellulase	0
industry-innovation-and-infrastructure	Clean Fuel	0
industry-innovation-and-infrastructure	Competitive Industrial Performance	1
industry-innovation-and-infrastructure	Competitive Industrial Performance Index	0
industry-innovation-and-infrastructure	Consortium Global	0
industry-innovation-and-infrastructure	Dedicated Space	0
industry-innovation-and-infrastructure	Disadvantaged Countries35	0
industry-innovation-and-infrastructure	Empowerment Principle	0
industry-innovation-and-infrastructure	Energy Efficiency	0
industry-innovation-and-infrastructure	Energy Efficiency Policy	1
industry-innovation-and-infrastructure	Energy Intensive Industry	0
industry-innovation-and-infrastructure	Enzymatic Processing	0
industry-innovation-and-infrastructure	Enzyme Production	0
industry-innovation-and-infrastructure	Ethanol	0
industry-innovation-and-infrastructure	Expenditure Practice	0
industry-innovation-and-infrastructure	Global Destination	0
industry-innovation-and-infrastructure	Global Information Society	0
industry-innovation-and-infrastructure	Global Manufacturing	1
industry-innovation-and-infrastructure	High Speed Internet Access	0
industry-innovation-and-infrastructure	High Tech Product	0
industry-innovation-and-infrastructure	High-tech Group	0
industry-innovation-and-infrastructure	International Trade Centre	0
industry-innovation-and-infrastructure	Invention Manufacture	0
industry-innovation-and-infrastructure	Lactic Acid	0
industry-innovation-and-infrastructure	Life Cycle Assessment	0
industry-innovation-and-infrastructure	Local Government Support	0
industry-innovation-and-infrastructure	Mandatory Energy Efficiency	0
industry-innovation-and-infrastructure	Medium-tech Industry	0
industry-innovation-and-infrastructure	Medium-tech Sector	0
industry-innovation-and-infrastructure	Mobile Broadband Network	1
industry-innovation-and-infrastructure	Peroxide	0
industry-innovation-and-infrastructure	Physical Facility	0
industry-innovation-and-infrastructure	Polymer	0
industry-innovation-and-infrastructure	Reduce Carbon Dioxide Emission	0
industry-innovation-and-infrastructure	Reduce Income Inequality	0
industry-innovation-and-infrastructure	Regional Energy Efficiency	0
industry-innovation-and-infrastructure	SDG Agenda	0
industry-innovation-and-infrastructure	Scalable Solution	0
industry-innovation-and-infrastructure	Strong Energy Efficiency	0
industry-innovation-and-infrastructure	Sustainable Development Goal	1
industry-innovation-and-infrastructure	Sustainable Development Goal Report	0
industry-innovation-and-infrastructure	Sustainable Food System	0
industry-innovation-and-infrastructure	Sustainable Process	0
industry-innovation-and-infrastructure	Sustained Industrial Development	0
industry-innovation-and-infrastructure	Sustained Participation	1
industry-innovation-and-infrastructure	Technological Capability	0
industry-innovation-and-infrastructure	United Nations Global Compact	0
industry-innovation-and-infrastructure	Women-owned Business	0
industry-innovation-and-infrastructure	World Manufacture Export	0
industry-innovation-and-infrastructure	World Manufacturing	0
industry-innovation-and-infrastructure	Bus Rapid Transit	0
industry-innovation-and-infrastructure	Climate Bond Initiative	0
industry-innovation-and-infrastructure	Committee On Climate Change	0
industry-innovation-and-infrastructure	Corporate Average Fuel Economy	0
industry-innovation-and-infrastructure	European Bank For Reconstruction And Development	0
industry-innovation-and-infrastructure	Gross Domestic Product	0
industry-innovation-and-infrastructure	Income Linkage	0
industry-innovation-and-infrastructure	Industrial Catch-up	0
industry-innovation-and-infrastructure	International Energy Agency	0
industry-innovation-and-infrastructure	Mobilise Private Investment	0
industry-innovation-and-infrastructure	Premature Deindustrialisation	0
industry-innovation-and-infrastructure	Production Linkage	0
industry-innovation-and-infrastructure	Public-private Infrastructure Advisory Facility	0
industry-innovation-and-infrastructure	Rapid Transit Bus System	0
industry-innovation-and-infrastructure	Structural Transformation	0
industry-innovation-and-infrastructure	Sustainable Transport	1
industry-innovation-and-infrastructure	Sustainable Transport Infrastructure	0
industry-innovation-and-infrastructure	Transport Infrastructure Project	1
industry-innovation-and-infrastructure	Community Hospital	0
industry-innovation-and-infrastructure	Disaster Risk Reduction	0
industry-innovation-and-infrastructure	Foster Innovation	1
industry-innovation-and-infrastructure	Healthy Society	0
industry-innovation-and-infrastructure	Inno Vation Goal	0
industry-innovation-and-infrastructure	Post-disaster Recovery	0
industry-innovation-and-infrastructure	Rainwater Harvesting	0
industry-innovation-and-infrastructure	Recent Natural Disaster	0
industry-innovation-and-infrastructure	Resilient Infrastructure	1
industry-innovation-and-infrastructure	Sustainable Industrialization	0
industry-innovation-and-infrastructure	Sustainable Infrastructure	1
industry-innovation-and-infrastructure	Waste System	0
industry-innovation-and-infrastructure	Water	0
industry-innovation-and-infrastructure	Water Treatment Facility	0
sustainable-cities	Adequate Shelter	1
sustainable-cities	Average Energy Consumption	1
sustainable-cities	Broad Rural Policy	0
sustainable-cities	Building Sector	0
sustainable-cities	Carbon Disclosure Project	0
sustainable-cities	City Development Strategy	1
sustainable-cities	City Planning	0
sustainable-cities	Climate And Development Knowledge Network	0
sustainable-cities	Climate Change Adaptation	1
sustainable-cities	Climate Resilience	1
sustainable-cities	Climate Resilient Development	0
sustainable-cities	Compact Urban Form	0
sustainable-cities	Concert Regional Development	0
sustainable-cities	Concert Regional Development Plan	0
sustainable-cities	Disaster Risk Management	1
sustainable-cities	District Heating	0
sustainable-cities	Dump Site	1
sustainable-cities	Electric Heating	0
sustainable-cities	Electricity Consumption	1
sustainable-cities	Emission Reduction Purchase Agreement	0
sustainable-cities	Energy Carrier	0
sustainable-cities	Energy Consumption	0
sustainable-cities	Energy Consumption Statistic	0
sustainable-cities	Energy Efficiency	1
sustainable-cities	Entire Edifice	0
sustainable-cities	Environmental Financing Strategy	0
sustainable-cities	Environmental Impact Assessment	0
sustainable-cities	Federal Traffic Infrastructure Plan	0
sustainable-cities	Future Climate Risk	0
sustainable-cities	Geographic Information System	0
sustainable-cities	Heating Purpose	0
sustainable-cities	High Speed Rail	0
sustainable-cities	High Speed Rail Network	0
sustainable-cities	Multi-dwelling Building	0
sustainable-cities	Municipal Waste Landfill	0
sustainable-cities	Municipal Waste Management	1
sustainable-cities	Narrow Rural Policy	0
sustainable-cities	National Urban Development Plan	0
sustainable-cities	Nordic Building Sector	0
sustainable-cities	Physical Design	0
sustainable-cities	Planning Profession	0
sustainable-cities	Productive Safety Net Programme	0
sustainable-cities	Professional Planner	0
sustainable-cities	Project Design Document	0
sustainable-cities	Resilience Disaster	1
sustainable-cities	Rural Development Policy	0
sustainable-cities	Rural Paradigm	0
sustainable-cities	Strategic Environmental Assessment	0
sustainable-cities	Strategic Environmental Assessment Legislation	0
sustainable-cities	Strategic Environmental Assessment Methodology	0
sustainable-cities	Strategic Environmental Assessment Practice	0
sustainable-cities	Strategic Environmental Assessment Procedure	0
sustainable-cities	Strategic Environmental Assessment System	0
sustainable-cities	Strategic Spatial Planning	0
sustainable-cities	Sustainable Human Settlement	1
sustainable-cities	Territory Plan	1
sustainable-cities	Urban Planning	1
sustainable-cities	Waste Disposal Site	0
sustainable-cities	Waste Management Sector	0
sustainable-cities	African Common Position	0
sustainable-cities	Ageing Trend	0
sustainable-cities	Agement Company	0
sustainable-cities	Alternate Exposure	0
sustainable-cities	Backwash Effect	0
sustainable-cities	Brown-field Site	0
sustainable-cities	Built-up Area	0
sustainable-cities	Central Business District	0
sustainable-cities	Coastal Hazard	0
sustainable-cities	Combine Heat And Power	0
sustainable-cities	Compact City Policy	0
sustainable-cities	Demographic Change	0
sustainable-cities	Demographic Dynamic	0
sustainable-cities	Effective Local Governance	0
sustainable-cities	Energy Saving Guarantee	0
sustainable-cities	Federal Emergency Management Agency	0
sustainable-cities	Flood Insurance	0
sustainable-cities	Free Zone	0
sustainable-cities	Functional Regulator	0
sustainable-cities	Functional Urban Area	0
sustainable-cities	Garden City	0
sustainable-cities	Gas Tax Fund	0
sustainable-cities	Global Population Ageing	0
sustainable-cities	Green Growth Strategy	1
sustainable-cities	Growth Spillover	0
sustainable-cities	Hazardous Area	0
sustainable-cities	Human Settlement Development	1
sustainable-cities	Information Age	0
sustainable-cities	Integrate Development Planning	0
sustainable-cities	Integrate Urban Development Plan	0
sustainable-cities	Integrate Urban Water Management	0
sustainable-cities	Intermediate Region	0
sustainable-cities	Intra-urban Journey	0
sustainable-cities	Jobs-housing Balance	0
sustainable-cities	Labour Force Aged	0
sustainable-cities	Local Development	0
sustainable-cities	Low Sulphur Diesel	0
sustainable-cities	Metropolitan Arrangement	0
sustainable-cities	Metropolitan Governance Arrangement	0
sustainable-cities	National Flood Insurance Program	0
sustainable-cities	National Spatial Development Perspective	0
sustainable-cities	National Urban Strategy	1
sustainable-cities	Older Worker Pilot Project Initiative	0
sustainable-cities	Population Growth Linkage	0
sustainable-cities	Population Growth Rate	0
